State,County,median_sas_score
Alabama,Autauga County,32.57335
Alabama,Baldwin County,23.5532
Alabama,Barbour County,38.7464
Alabama,Bibb County,10.642850000000001
Alabama,Blount County,7.2758
Alabama,Bullock County,42.6934
Alabama,Butler County,9.1894
Alabama,Calhoun County,24.62355
Alabama,Chambers County,20.0869
Alabama,Cherokee County,4.60835
Alabama,Chilton County,7.250199999999999
Alabama,Choctaw County,39.5948
Alabama,Clarke County,41.5329
Alabama,Clay County,4.4402
Alabama,Cleburne County,4.59515
Alabama,Coffee County,19.00995
Alabama,Colbert County,21.615099999999998
Alabama,Conecuh County,40.2851
Alabama,Coosa County,18.7727
Alabama,Covington County,19.29875
Alabama,Crenshaw County,12.655299999999999
Alabama,Cullman County,2.1102
Alabama,Dale County,21.37595
Alabama,Dallas County,37.4804
Alabama,DeKalb County,7.935650000000001
Alabama,Elmore County,7.640900000000001
Alabama,Escambia County,19.7144
Alabama,Etowah County,23.35085
Alabama,Fayette County,7.935
Alabama,Franklin County,7.8852
Alabama,Geneva County,5.24475
Alabama,Greene County,72.4614
Alabama,Hale County,38.21165
Alabama,Henry County,2.0951500000000003
Alabama,Houston County,20.82115
Alabama,Jackson County,37.5297
Alabama,Jefferson County,24.3352
Alabama,Lamar County,37.6113
Alabama,Lauderdale County,22.369500000000002
Alabama,Lawrence County,7.6071
Alabama,Lee County,24.7352
Alabama,Limestone County,13.44445
Alabama,Lowndes County,55.014649999999996
Alabama,Macon County,45.592200000000005
Alabama,Madison County,23.4759
Alabama,Marengo County,41.1319
Alabama,Marion County,7.06375
Alabama,Marshall County,24.041000000000004
Alabama,Mobile County,23.175200000000004
Alabama,Monroe County,38.5642
Alabama,Montgomery County,23.9922
Alabama,Morgan County,19.760800000000003
Alabama,Perry County,72.7279
Alabama,Pickens County,37.6656
Alabama,Pike County,7.6114
Alabama,Randolph County,22.352200000000003
Alabama,Russell County,37.8431
Alabama,Shelby County,22.901600000000002
Alabama,St. Clair County,8.0037
Alabama,Sumter County,38.8099
Alabama,Talladega County,37.38075
Alabama,Tallapoosa County,37.40045
Alabama,Tuscaloosa County,21.739700000000003
Alabama,Walker County,7.41465
Alabama,Washington County,19.0621
Alabama,Wilcox County,56.56645
Alabama,Winston County,36.6695
Alaska,Aleutians West Census Area,40.21805
Alaska,Anchorage Municipality,23.2059
Alaska,Bethel Census Area,80.405
Alaska,Dillingham Census Area,49.67235
Alaska,Fairbanks North Star Borough,23.0329
Alaska,Hoonah-Angoon Census Area,40.6025
Alaska,Juneau City and Borough,20.0089
Alaska,Kenai Peninsula Borough,19.8672
Alaska,Ketchikan Gateway Borough,4.9984
Alaska,Kodiak Island Borough,24.0352
Alaska,Matanuska-Susitna Borough,6.7454
Alaska,Nome Census Area,41.3146
Alaska,North Slope Borough,30.8727
Alaska,Northwest Arctic Borough,45.15615
Alaska,Prince of Wales-Hyder Census Area,18.54735
Alaska,Sitka City and Borough,25.02405
Alaska,Southeast Fairbanks Census Area,49.07645000000001
Alaska,Valdez-Cordova Census Area,36.542
Alaska,Yukon-Koyukuk Census Area,80.2108
Arizona,Apache County,72.33605
Arizona,Cochise County,39.58765
Arizona,Coconino County,24.30615
Arizona,Gila County,38.7505
Arizona,Graham County,24.4669
Arizona,Greenlee County,8.0263
Arizona,La Paz County,44.20125
Arizona,Maricopa County,21.5172
Arizona,Mohave County,33.0012
Arizona,Navajo County,41.3361
Arizona,Pima County,23.38
Arizona,Pinal County,23.7977
Arizona,Santa Cruz County,41.15405
Arizona,Yavapai County,23.93975
Arizona,Yuma County,21.5796
Arkansas,Arkansas County,21.60765
Arkansas,Ashley County,24.3544
Arkansas,Baxter County,7.484500000000001
Arkansas,Benton County,21.117700000000003
Arkansas,Boone County,19.0849
Arkansas,Bradley County,7.8433
Arkansas,Calhoun County,19.0434
Arkansas,Carroll County,19.9494
Arkansas,Chicot County,55.099450000000004
Arkansas,Clark County,37.5372
Arkansas,Clay County,7.4229
Arkansas,Cleburne County,7.3969
Arkansas,Cleveland County,30.50445
Arkansas,Columbia County,40.7788
Arkansas,Conway County,30.99385
Arkansas,Craighead County,21.1686
Arkansas,Crawford County,24.9151
Arkansas,Crittenden County,23.84465
Arkansas,Cross County,21.64445
Arkansas,Dallas County,19.0687
Arkansas,Desha County,41.5128
Arkansas,Drew County,18.898
Arkansas,Faulkner County,21.6056
Arkansas,Franklin County,38.46060000000001
Arkansas,Fulton County,39.637249999999995
Arkansas,Garland County,30.66665
Arkansas,Grant County,21.9574
Arkansas,Greene County,18.7279
Arkansas,Hempstead County,19.7744
Arkansas,Hot Spring County,24.4254
Arkansas,Howard County,32.3408
Arkansas,Independence County,19.8256
Arkansas,Izard County,5.084249999999999
Arkansas,Jackson County,41.846900000000005
Arkansas,Jefferson County,23.09
Arkansas,Johnson County,45.0306
Arkansas,Lafayette County,54.25725
Arkansas,Lawrence County,29.77395
Arkansas,Lee County,39.4404
Arkansas,Lincoln County,11.12625
Arkansas,Little River County,2.0659
Arkansas,Logan County,13.0404
Arkansas,Lonoke County,5.8035499999999995
Arkansas,Madison County,29.68365
Arkansas,Marion County,38.1883
Arkansas,Miller County,23.515950000000004
Arkansas,Mississippi County,23.01645
Arkansas,Monroe County,19.0222
Arkansas,Montgomery County,40.4742
Arkansas,Nevada County,40.779
Arkansas,Newton County,19.0915
Arkansas,Ouachita County,60.5115
Arkansas,Perry County,18.761
Arkansas,Phillips County,55.2606
Arkansas,Pike County,18.49
Arkansas,Poinsett County,18.3898
Arkansas,Polk County,38.93285
Arkansas,Pope County,22.9886
Arkansas,Prairie County,2.0181
Arkansas,Pulaski County,26.9065
Arkansas,Randolph County,14.11195
Arkansas,Saline County,18.8451
Arkansas,Scott County,41.4419
Arkansas,Searcy County,18.8629
Arkansas,Sebastian County,21.67055
Arkansas,Sevier County,10.871749999999999
Arkansas,Sharp County,24.6221
Arkansas,St. Francis County,54.825399999999995
Arkansas,Stone County,36.9403
Arkansas,Union County,32.3257
Arkansas,Van Buren County,6.841200000000001
Arkansas,Washington County,21.0814
Arkansas,White County,22.2164
Arkansas,Woodruff County,37.963
Arkansas,Yell County,32.05605
California,Alameda County,8.34595
California,Amador County,1.6146
California,Butte County,24.193
California,Calaveras County,1.8728500000000001
California,Colusa County,19.0683
California,Contra Costa County,23.0448
California,Del Norte County,41.7173
California,El Dorado County,9.128499999999999
California,Fresno County,21.6836
California,Glenn County,32.1437
California,Humboldt County,22.6778
California,Imperial County,24.4347
California,Inyo County,13.01625
California,Kern County,22.9061
California,Kings County,22.474200000000003
California,Lake County,21.5634
California,Lassen County,24.3446
California,Los Angeles County,8.619900000000001
California,Madera County,8.1449
California,Marin County,8.3627
California,Mariposa County,6.47405
California,Mendocino County,20.5653
California,Merced County,21.4943
California,Modoc County,44.8614
California,Mono County,24.0837
California,Monterey County,8.7241
California,Napa County,8.18995
California,Nevada County,15.38425
California,Orange County,8.670300000000001
California,Placer County,14.186399999999999
California,Plumas County,6.1246
California,Riverside County,21.9703
California,Sacramento County,20.5855
California,San Benito County,20.4744
California,San Bernardino County,21.8297
California,San Diego County,9.4139
California,San Francisco County,1.7333
California,San Joaquin County,20.4931
California,San Luis Obispo County,23.1924
California,San Mateo County,8.119299999999999
California,Santa Barbara County,12.8533
California,Santa Clara County,8.31005
California,Santa Cruz County,21.085250000000002
California,Shasta County,20.73905
California,Siskiyou County,30.6793
California,Solano County,19.742449999999998
California,Sonoma County,8.8958
California,Stanislaus County,20.57035
California,Sutter County,23.5978
California,Tehama County,40.4915
California,Trinity County,7.6967
California,Tulare County,21.567149999999998
California,Tuolumne County,19.8058
California,Ventura County,8.768
California,Yolo County,20.8853
California,Yuba County,22.476100000000002
Colorado,Adams County,20.6939
Colorado,Alamosa County,32.45585
Colorado,Arapahoe County,19.9375
Colorado,Archuleta County,22.927400000000002
Colorado,Baca County,23.694399999999998
Colorado,Boulder County,19.98065
Colorado,Broomfield County,23.2338
Colorado,Chaffee County,19.3831
Colorado,Clear Creek County,6.371
Colorado,Conejos County,7.692799999999999
Colorado,Costilla County,70.68119999999999
Colorado,Delta County,7.1192
Colorado,Denver County,19.7713
Colorado,Douglas County,8.6887
Colorado,Eagle County,1.1813
Colorado,El Paso County,23.36775
Colorado,Elbert County,17.8907
Colorado,Fremont County,31.6708
Colorado,Garfield County,6.8461
Colorado,Grand County,2.0615
Colorado,Gunnison County,11.100900000000001
Colorado,Huerfano County,26.330550000000002
Colorado,Jefferson County,20.3021
Colorado,Kit Carson County,38.9988
Colorado,La Plata County,18.461650000000002
Colorado,Lake County,37.2605
Colorado,Larimer County,22.831100000000003
Colorado,Las Animas County,30.1884
Colorado,Lincoln County,35.36835000000001
Colorado,Logan County,39.879
Colorado,Mesa County,23.3498
Colorado,Moffat County,44.7017
Colorado,Montezuma County,7.8554
Colorado,Montrose County,23.66575
Colorado,Morgan County,12.8461
Colorado,Otero County,21.6718
Colorado,Park County,17.898699999999998
Colorado,Phillips County,5.9771
Colorado,Pitkin County,1.3007
Colorado,Prowers County,40.472
Colorado,Pueblo County,23.65175
Colorado,Rio Blanco County,3.8833
Colorado,Rio Grande County,70.1929
Colorado,Routt County,1.6097000000000004
Colorado,Saguache County,43.3254
Colorado,San Miguel County,1.4179500000000003
Colorado,Summit County,1.5906000000000002
Colorado,Teller County,6.203950000000001
Colorado,Washington County,19.055699999999998
Colorado,Weld County,20.5762
Colorado,Yuma County,40.19215
Connecticut,Fairfield County,23.0335
Connecticut,Hartford County,23.0841
Connecticut,Litchfield County,8.0244
Connecticut,Middlesex County,23.4129
Connecticut,New Haven County,23.4591
Connecticut,New London County,23.2905
Connecticut,Tolland County,19.7233
Connecticut,Windham County,19.2364
Delaware,Kent County,21.919150000000002
Delaware,New Castle County,23.2733
Delaware,Sussex County,8.2767
District of Columbia,District of Columbia,8.2963
Florida,Alachua County,23.4135
Florida,Baker County,21.95515
Florida,Bay County,23.8388
Florida,Bradford County,20.3355
Florida,Brevard County,24.085
Florida,Broward County,9.4663
Florida,Calhoun County,19.0396
Florida,Charlotte County,23.5208
Florida,Citrus County,24.2255
Florida,Clay County,23.966
Florida,Collier County,23.2776
Florida,Columbia County,13.784199999999998
Florida,DeSoto County,8.0563
Florida,Dixie County,37.689
Florida,Duval County,24.6349
Florida,Escambia County,23.8452
Florida,Flagler County,23.789299999999997
Florida,Franklin County,4.49465
Florida,Gadsden County,37.6121
Florida,Gilchrist County,1.464
Florida,Glades County,49.2048
Florida,Gulf County,7.5537
Florida,Hamilton County,40.926
Florida,Hardee County,24.72865
Florida,Hendry County,45.1608
Florida,Hernando County,23.85755
Florida,Highlands County,20.634
Florida,Hillsborough County,23.40575
Florida,Holmes County,39.5663
Florida,Indian River County,23.9139
Florida,Jackson County,7.9997
Florida,Jefferson County,8.0285
Florida,Lafayette County,38.6485
Florida,Lake County,24.16665
Florida,Lee County,23.5104
Florida,Leon County,23.712600000000002
Florida,Levy County,7.8811
Florida,Liberty County,27.69325
Florida,Madison County,39.1992
Florida,Manatee County,23.486
Florida,Marion County,24.5709
Florida,Martin County,23.692700000000002
Florida,Miami-Dade County,9.1401
Florida,Monroe County,18.543599999999998
Florida,Nassau County,23.450049999999997
Florida,Okaloosa County,23.4598
Florida,Okeechobee County,50.112300000000005
Florida,Orange County,23.354
Florida,Osceola County,24.3367
Florida,Palm Beach County,21.0785
Florida,Pasco County,23.6749
Florida,Pinellas County,21.0536
Florida,Polk County,23.287300000000002
Florida,Putnam County,37.914699999999996
Florida,Santa Rosa County,23.5163
Florida,Sarasota County,23.26745
Florida,Seminole County,23.3737
Florida,St. Johns County,23.2251
Florida,St. Lucie County,24.6381
Florida,Sumter County,6.6545000000000005
Florida,Suwannee County,36.951
Florida,Taylor County,55.589850000000006
Florida,Union County,40.9095
Florida,Volusia County,23.8554
Florida,Wakulla County,11.13495
Florida,Walton County,36.6022
Florida,Washington County,39.4282
Georgia,Appling County,40.0976
Georgia,Atkinson County,38.0953
Georgia,Bacon County,38.0406
Georgia,Baker County,40.33255
Georgia,Baldwin County,38.0036
Georgia,Banks County,1.9656
Georgia,Barrow County,23.567050000000002
Georgia,Bartow County,24.9969
Georgia,Ben Hill County,39.8469
Georgia,Berrien County,23.36645
Georgia,Bibb County,50.0041
Georgia,Bleckley County,38.5751
Georgia,Brantley County,38.2532
Georgia,Brooks County,9.0001
Georgia,Bryan County,13.1328
Georgia,Bulloch County,25.73855
Georgia,Burke County,23.9898
Georgia,Butts County,20.6789
Georgia,Calhoun County,39.5597
Georgia,Camden County,23.899549999999998
Georgia,Candler County,38.27
Georgia,Carroll County,42.5557
Georgia,Catoosa County,23.4239
Georgia,Charlton County,36.88855
Georgia,Chatham County,23.927
Georgia,Chattahoochee County,48.6341
Georgia,Chattooga County,28.731900000000003
Georgia,Cherokee County,23.826
Georgia,Clarke County,52.16685
Georgia,Clayton County,49.5733
Georgia,Clinch County,9.599900000000002
Georgia,Cobb County,23.638150000000003
Georgia,Coffee County,38.1529
Georgia,Colquitt County,39.1914
Georgia,Columbia County,23.36865
Georgia,Cook County,7.940100000000001
Georgia,Coweta County,23.49615
Georgia,Crawford County,37.3151
Georgia,Crisp County,7.8439499999999995
Georgia,Dade County,2.0284500000000003
Georgia,Dawson County,1.5665
Georgia,DeKalb County,24.060499999999998
Georgia,Decatur County,38.4983
Georgia,Dodge County,8.061499999999999
Georgia,Dooly County,80.2661
Georgia,Dougherty County,51.3476
Georgia,Douglas County,24.25385
Georgia,Early County,8.0738
Georgia,Echols County,13.8367
Georgia,Effingham County,1.6832000000000003
Georgia,Elbert County,37.8727
Georgia,Emanuel County,41.300700000000006
Georgia,Evans County,7.8989
Georgia,Fannin County,7.0625
Georgia,Fayette County,23.3978
Georgia,Floyd County,24.965449999999997
Georgia,Forsyth County,23.2781
Georgia,Franklin County,7.8154
Georgia,Fulton County,23.82095
Georgia,Gilmer County,38.192
Georgia,Glynn County,23.6029
Georgia,Gordon County,38.0436
Georgia,Grady County,8.44575
Georgia,Greene County,7.240299999999999
Georgia,Gwinnett County,23.8874
Georgia,Habersham County,19.79495
Georgia,Hall County,20.254550000000002
Georgia,Hancock County,43.90645
Georgia,Haralson County,7.0921
Georgia,Harris County,1.5067000000000002
Georgia,Hart County,8.3163
Georgia,Heard County,6.778099999999999
Georgia,Henry County,24.3118
Georgia,Houston County,25.2441
Georgia,Irwin County,22.9219
Georgia,Jackson County,19.9194
Georgia,Jasper County,7.898600000000001
Georgia,Jeff Davis County,40.1645
Georgia,Jefferson County,37.9624
Georgia,Jenkins County,23.177
Georgia,Johnson County,37.9043
Georgia,Jones County,5.154349999999999
Georgia,Lamar County,37.9494
Georgia,Lanier County,22.8689
Georgia,Laurens County,38.2299
Georgia,Lee County,7.578699999999999
Georgia,Liberty County,24.009050000000002
Georgia,Lincoln County,13.8248
Georgia,Long County,14.3132
Georgia,Lowndes County,23.8052
Georgia,Lumpkin County,4.9074
Georgia,Macon County,23.24465
Georgia,Madison County,2.0922
Georgia,Marion County,22.542099999999998
Georgia,McDuffie County,8.236
Georgia,McIntosh County,7.8306
Georgia,Meriwether County,37.94345
Georgia,Miller County,7.4999
Georgia,Mitchell County,37.4384
Georgia,Monroe County,18.6671
Georgia,Montgomery County,37.9861
Georgia,Morgan County,1.8775000000000004
Georgia,Murray County,7.2877
Georgia,Muscogee County,27.5671
Georgia,Newton County,50.087
Georgia,Oconee County,1.185
Georgia,Oglethorpe County,7.1458
Georgia,Paulding County,23.6357
Georgia,Peach County,38.242050000000006
Georgia,Pickens County,1.82395
Georgia,Pierce County,22.983400000000003
Georgia,Pike County,1.6050000000000002
Georgia,Polk County,19.9979
Georgia,Pulaski County,7.4913
Georgia,Putnam County,7.173500000000001
Georgia,Rabun County,7.6356
Georgia,Randolph County,60.16595
Georgia,Richmond County,49.8126
Georgia,Rockdale County,24.2043
Georgia,Schley County,4.8205
Georgia,Screven County,20.0392
Georgia,Seminole County,7.520399999999999
Georgia,Spalding County,30.71985
Georgia,Stephens County,20.3962
Georgia,Stewart County,55.5479
Georgia,Sumter County,15.026250000000001
Georgia,Talbot County,7.7981
Georgia,Tattnall County,20.1072
Georgia,Taylor County,8.164900000000001
Georgia,Telfair County,40.2637
Georgia,Terrell County,8.433200000000001
Georgia,Thomas County,19.281
Georgia,Tift County,8.1135
Georgia,Toombs County,29.2526
Georgia,Towns County,1.6675
Georgia,Treutlen County,25.434250000000002
Georgia,Troup County,20.316850000000002
Georgia,Turner County,45.086499999999994
Georgia,Twiggs County,38.10615
Georgia,Union County,6.82975
Georgia,Upson County,37.7228
Georgia,Walker County,2.2864000000000004
Georgia,Walton County,6.555000000000001
Georgia,Ware County,42.348
Georgia,Warren County,22.9317
Georgia,Washington County,38.4917
Georgia,Wayne County,28.19265
Georgia,Webster County,7.6499500000000005
Georgia,Wheeler County,22.95605
Georgia,White County,1.7529000000000003
Georgia,Whitfield County,21.0472
Georgia,Wilcox County,7.712400000000001
Georgia,Wilkes County,28.902300000000004
Georgia,Wilkinson County,38.452000000000005
Georgia,Worth County,7.428999999999999
Hawaii,Hawaii County,24.1487
Hawaii,Honolulu County,8.4736
Hawaii,Kauai County,21.703
Hawaii,Maui County,23.33195
Idaho,Ada County,23.6496
Idaho,Adams County,9.9038
Idaho,Bannock County,23.7175
Idaho,Bear Lake County,13.0243
Idaho,Benewah County,29.81425
Idaho,Bingham County,21.4563
Idaho,Blaine County,2.2627
Idaho,Bonner County,7.634399999999999
Idaho,Bonneville County,23.8382
Idaho,Boundary County,10.8586
Idaho,Canyon County,21.1509
Idaho,Caribou County,1.21815
Idaho,Cassia County,20.86615
Idaho,Clearwater County,10.43805
Idaho,Elmore County,37.1423
Idaho,Franklin County,10.4443
Idaho,Fremont County,18.2892
Idaho,Gem County,38.1903
Idaho,Gooding County,2.3632
Idaho,Idaho County,18.9475
Idaho,Jefferson County,12.927750000000001
Idaho,Jerome County,22.048
Idaho,Kootenai County,20.645
Idaho,Latah County,42.3335
Idaho,Lemhi County,32.1065
Idaho,Lewis County,18.2558
Idaho,Madison County,23.59375
Idaho,Minidoka County,18.4918
Idaho,Nez Perce County,13.420850000000002
Idaho,Owyhee County,7.9134
Idaho,Payette County,13.1805
Idaho,Power County,20.90585
Idaho,Shoshone County,7.3987
Idaho,Twin Falls County,13.956949999999999
Idaho,Valley County,1.2127
Idaho,Washington County,19.2055
Illinois,Adams County,19.2638
Illinois,Alexander County,46.952799999999996
Illinois,Bond County,10.1147
Illinois,Boone County,24.4882
Illinois,Brown County,12.61185
Illinois,Bureau County,18.8762
Illinois,Calhoun County,10.16445
Illinois,Carroll County,3.82215
Illinois,Cass County,18.0603
Illinois,Champaign County,24.0281
Illinois,Christian County,19.14225
Illinois,Clark County,12.46025
Illinois,Clay County,12.65805
Illinois,Clinton County,6.59545
Illinois,Coles County,45.60895
Illinois,Cook County,8.56715
Illinois,Crawford County,7.83405
Illinois,Cumberland County,1.874
Illinois,De Witt County,18.4153
Illinois,DeKalb County,23.7133
Illinois,Douglas County,19.1945
Illinois,DuPage County,20.42275
Illinois,Edgar County,18.6791
Illinois,Edwards County,6.4536
Illinois,Effingham County,20.20345
Illinois,Fayette County,40.3421
Illinois,Ford County,19.1662
Illinois,Franklin County,30.60955
Illinois,Fulton County,8.92145
Illinois,Gallatin County,29.914450000000002
Illinois,Greene County,6.6134
Illinois,Grundy County,12.68755
Illinois,Hamilton County,18.4384
Illinois,Hancock County,8.472
Illinois,Hardin County,12.981000000000002
Illinois,Henderson County,5.948300000000001
Illinois,Henry County,18.2705
Illinois,Iroquois County,18.2221
Illinois,Jackson County,55.17665
Illinois,Jasper County,1.4703000000000002
Illinois,Jefferson County,23.2922
Illinois,Jersey County,12.76525
Illinois,Jo Daviess County,12.56315
Illinois,Johnson County,11.107800000000001
Illinois,Kane County,23.29435
Illinois,Kankakee County,21.0131
Illinois,Kendall County,23.5573
Illinois,Knox County,21.704500000000003
Illinois,LaSalle County,19.8204
Illinois,Lake County,23.222949999999997
Illinois,Lawrence County,8.1313
Illinois,Lee County,1.6467
Illinois,Livingston County,18.941850000000002
Illinois,Logan County,18.3467
Illinois,Macon County,23.6147
Illinois,Macoupin County,7.2769
Illinois,Madison County,41.7439
Illinois,Marion County,29.079
Illinois,Marshall County,1.3921
Illinois,Mason County,12.798549999999999
Illinois,Massac County,19.99755
Illinois,McDonough County,41.2041
Illinois,McHenry County,23.436600000000002
Illinois,McLean County,23.2308
Illinois,Menard County,1.3539000000000003
Illinois,Mercer County,21.26685
Illinois,Monroe County,21.3601
Illinois,Montgomery County,24.405
Illinois,Morgan County,40.68785
Illinois,Moultrie County,7.7485
Illinois,Ogle County,9.1719
Illinois,Peoria County,41.513149999999996
Illinois,Perry County,22.23185
Illinois,Piatt County,3.4223500000000002
Illinois,Pike County,39.9456
Illinois,Pope County,12.683499999999999
Illinois,Pulaski County,70.44305
Illinois,Putnam County,1.1803
Illinois,Randolph County,7.077000000000001
Illinois,Richland County,9.3029
Illinois,Rock Island County,22.396549999999998
Illinois,Saline County,20.7949
Illinois,Sangamon County,23.1127
Illinois,Schuyler County,19.9879
Illinois,Scott County,18.94775
Illinois,Shelby County,12.426200000000001
Illinois,St. Clair County,41.965
Illinois,Stark County,19.149700000000003
Illinois,Stephenson County,7.95
Illinois,Tazewell County,23.61365
Illinois,Union County,20.3477
Illinois,Vermilion County,29.996199999999998
Illinois,Wabash County,21.5978
Illinois,Warren County,6.3403
Illinois,Washington County,4.9595
Illinois,Wayne County,20.1872
Illinois,White County,6.738
Illinois,Whiteside County,14.94745
Illinois,Will County,23.219
Illinois,Williamson County,37.2278
Illinois,Winnebago County,22.6102
Illinois,Woodford County,1.558
Indiana,Adams County,24.2112
Indiana,Allen County,23.37795
Indiana,Bartholomew County,23.3827
Indiana,Benton County,7.0515
Indiana,Blackford County,10.80585
Indiana,Boone County,12.302050000000001
Indiana,Brown County,1.3328000000000002
Indiana,Carroll County,1.2084
Indiana,Cass County,9.2715
Indiana,Clark County,20.83785
Indiana,Clay County,1.6258
Indiana,Clinton County,18.887050000000002
Indiana,Crawford County,6.6531
Indiana,Daviess County,19.6258
Indiana,DeKalb County,1.958
Indiana,Dearborn County,12.50955
Indiana,Decatur County,10.995450000000002
Indiana,Delaware County,33.3936
Indiana,Dubois County,19.0255
Indiana,Elkhart County,24.42095
Indiana,Fayette County,7.791399999999999
Indiana,Floyd County,21.26195
Indiana,Fountain County,6.3522
Indiana,Franklin County,1.1865
Indiana,Fulton County,1.9397499999999999
Indiana,Gibson County,1.7207
Indiana,Grant County,23.84115
Indiana,Greene County,18.6044
